"","Category","Term","Count","X.","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR","Overlap"
"1404","GOTERM_BP_FAT","GO:0032232~negative regulation of actin filament bundle assembly","9","0.391304348","0.004668912","PFN1, TMSB15L, PPP1R9A, WASF2, ARHGAP28, PHLDB2, DBN1, KANK4, TMSB15B2","1928","26","17911","3.215747686","1","0.054033907","8.999290925","No"
"1405","GOTERM_BP_FAT","GO:0051497~negative regulation of stress fiber assembly","8","0.347826087","0.006549519","PFN1, TMSB15L, PPP1R9A, WASF2, ARHGAP28, PHLDB2, KANK4, TMSB15B2","1928","22","17911","3.378159185","1","0.070959198","12.40204423","No"
"1406","GOTERM_BP_FAT","GO:0032231~regulation of actin filament bundle assembly","18","0.782608696","0.013188704","MTSS1, TMSB15L, LIMK1, WASF2, ARHGAP28, ALMS1, EVL, TTC8, KANK4, SYNPO2L, FLNA, PFN1, PPP1R9A, PPM1E, CTGF, PHLDB2, DBN1, TMSB15B2","1928","89","17911","1.878863816","1","0.124835754","23.47340059","No"
"1407","GOTERM_BP_FAT","GO:0030038~contractile actin filament bundle assembly","16","0.695652174","0.016140952","TMSB15L, LIMK1, WASF2, ELN, ARHGAP28, EVL, KANK4, SRC, PFN1, PPP1R9A, PPM1E, CTGF, PTK2B, ZYX, PHLDB2, TMSB15B2","1928","77","17911","1.930376677","1","0.145995926","27.95703939","No"
"1408","GOTERM_BP_FAT","GO:0043149~stress fiber assembly","16","0.695652174","0.016140952","TMSB15L, LIMK1, WASF2, ELN, ARHGAP28, EVL, KANK4, SRC, PFN1, PPP1R9A, PPM1E, CTGF, PTK2B, ZYX, PHLDB2, TMSB15B2","1928","77","17911","1.930376677","1","0.145995926","27.95703939","No"
"1409","GOTERM_BP_FAT","GO:0031032~actomyosin structure organization","26","1.130434783","0.029341138","KIF23, BMP10, MEF2A, CNN3, WASF2, EDN1, ELN, SRC, PFN1, PTK2B, CTGF, CNN1, ZYX, TMSB15B2, TMSB15L, LIMK1, ARHGAP28, EVL, MYOZ1, RACGAP1, KANK4, PPP1R9A, PPM1E, PHLDB2, CASQ1, MYH10","1928","157","17911","1.53846103","1","0.228746346","45.12413431","No"
"1410","GOTERM_BP_FAT","GO:0051492~regulation of stress fiber assembly","14","0.608695652","0.055841037","TMSB15L, LIMK1, WASF2, ARHGAP28, ALMS1, EVL, TTC8, KANK4, PFN1, PPP1R9A, PPM1E, CTGF, PHLDB2, TMSB15B2","1928","75","17911","1.734121715","1","0.360083677","68.58494849","No"
"1414","GOTERM_BP_FAT","GO:0030850~prostate gland development","14","0.608695652","0.004754694","PLAG1, TNC, IGF1, SOX9, GLI2, FEM1B, IGF1R, CDKN1B, SFRP1, SMARCC1, SULF1, ID4, RARA, BMP7","1928","55","17911","2.36471143","1","0.054712538","9.157200729","Yes"
"1415","GOTERM_BP_FAT","GO:0060740~prostate gland epithelium morphogenesis","10","0.434782609","0.005336674","IGF1R, SFRP1, TNC, SULF1, IGF1, ID4, GLI2, BMP7, FEM1B, SOX9","1928","32","17911","2.90310555","1","0.05988675","10.22166735","Yes"
"1416","GOTERM_BP_FAT","GO:0060512~prostate gland morphogenesis","10","0.434782609","0.006650567","IGF1R, SFRP1, TNC, SULF1, IGF1, ID4, GLI2, BMP7, FEM1B, SOX9","1928","33","17911","2.815132654","1","0.071751657","12.58141136","Yes"
"1420","GOTERM_BP_FAT","GO:0060411~cardiac septum morphogenesis","23","1","6.33E-06","TRP53, TBX2, SOX11, SMAD6, TBX20, VANGL2, FZD1, SOX4, WHSC1, FZD2, GJA5, TGFB2, SMO, NOTCH2, ID2, HAND1, GATA6, GATA4, HEY2, RARA, BMP7, PARVA, PITX2","1928","74","17911","2.887413087","0.053834533","1.71E-04","0.012746151","No"
"1421","GOTERM_BP_FAT","GO:0003283~atrial septum development","10","0.434782609","1.67E-04","NOTCH2, SMO, HEY2, GATA4, TBX20, SOX4, WHSC1, MDM4, GJA5, TGFB2","1928","21","17911","4.423779885","0.767244368","0.003070732","0.335230601","No"
"1422","GOTERM_BP_FAT","GO:0060413~atrial septum morphogenesis","9","0.391304348","1.76E-04","NOTCH2, SMO, HEY2, GATA4, TBX20, SOX4, WHSC1, GJA5, TGFB2","1928","17","17911","4.918202343","0.785216802","0.00321939","0.353677613","No"
"1423","GOTERM_BP_FAT","GO:0003230~cardiac atrium development","13","0.565217391","4.33E-04","WNT2, NOTCH2, SMO, BMP10, HEY2, GATA4, TBX20, SOX4, WHSC1, MDM4, GJA5, TGFB2, PITX2","1928","38","17911","3.178136602","0.977428173","0.007008816","0.869460178","No"
"1424","GOTERM_BP_FAT","GO:0003209~cardiac atrium morphogenesis","12","0.52173913","5.93E-04","WNT2, NOTCH2, SMO, BMP10, HEY2, GATA4, TBX20, SOX4, WHSC1, GJA5, TGFB2, PITX2","1928","34","17911","3.278801562","0.994399957","0.00916728","1.187246774","No"
"1425","GOTERM_BP_FAT","GO:0003171~atrioventricular valve development","10","0.434782609","0.001461549","SMAD6, HEY2, GATA4, TBX20, SOX4, MDM4, GJA5, DCHS1, TGFB2, PITX2","1928","27","17911","3.440717689","0.999997225","0.020328233","2.904291727","No"
"1426","GOTERM_BP_FAT","GO:0003284~septum primum development","5","0.217391304","0.0016752","GATA4, SOX4, WHSC1, GJA5, TGFB2","1928","6","17911","7.741614799","0.999999573","0.022797341","3.322067529","No"
"1427","GOTERM_BP_FAT","GO:0003179~heart valve morphogenesis","11","0.47826087","0.006927133","NOTCH2, SMAD6, HEY2, GATA4, TBX20, SOX4, MDM4, SOX9, GJA5, DCHS1, TGFB2","1928","39","17911","2.620238855","1","0.074086032","13.07055671","No"
"1428","GOTERM_BP_FAT","GO:0003170~heart valve development","12","0.52173913","0.008269643","NOTCH2, SMAD6, HEY2, GATA4, TBX20, SOX4, MDM4, SOX9, GJA5, DCHS1, TGFB2, PITX2","1928","46","17911","2.423462024","1","0.085678386","15.40823278","No"
"1429","GOTERM_BP_FAT","GO:0003184~pulmonary valve morphogenesis","6","0.260869565","0.008795027","NOTCH2, SMAD6, HEY2, TBX20, GJA5, TGFB2","1928","13","17911","4.287663581","1","0.08972968","16.30670337","No"
"1430","GOTERM_BP_FAT","GO:0003177~pulmonary valve development","6","0.260869565","0.008795027","NOTCH2, SMAD6, HEY2, TBX20, GJA5, TGFB2","1928","13","17911","4.287663581","1","0.08972968","16.30670337","No"
"1431","GOTERM_BP_FAT","GO:0003289~atrial septum primum morphogenesis","4","0.173913043","0.010517971","GATA4, SOX4, WHSC1, TGFB2","1928","5","17911","7.431950207","1","0.103803331","19.18993188","No"
"1432","GOTERM_BP_FAT","GO:0003188~heart valve formation","6","0.260869565","0.022713837","HEY2, GATA4, TBX20, SOX9, GJA5, DCHS1","1928","16","17911","3.48372666","1","0.188902253","37.05957017","No"
"1433","GOTERM_BP_FAT","GO:0003181~atrioventricular valve morphogenesis","7","0.304347826","0.037827849","SMAD6, HEY2, GATA4, SOX4, MDM4, DCHS1, TGFB2","1928","24","17911","2.70956518","1","0.274554965","54.02420856","No"
"1434","GOTERM_BP_FAT","GO:0003174~mitral valve development","5","0.217391304","0.043151191","SMAD6, GATA4, SOX4, GJA5, DCHS1","1928","13","17911","3.573052984","1","0.30112634","58.88725338","No"
"1435","GOTERM_BP_FAT","GO:0003215~cardiac right ventricle morphogenesis","6","0.260869565","0.056266531","HAND1, HEY2, GATA4, TBX20, SOX4, TGFB2","1928","20","17911","2.786981328","1","0.361304343","68.86900591","No"
"1436","GOTERM_BP_FAT","GO:0035905~ascending aorta development","3","0.130434783","0.059870279","HEY2, SOX4, TGFB2","1928","4","17911","6.96745332","1","0.377857436","71.17888118","No"
"1437","GOTERM_BP_FAT","GO:0035910~ascending aorta morphogenesis","3","0.130434783","0.059870279","HEY2, SOX4, TGFB2","1928","4","17911","6.96745332","1","0.377857436","71.17888118","No"
"1438","GOTERM_BP_FAT","GO:0003183~mitral valve morphogenesis","4","0.173913043","0.130923413","SMAD6, GATA4, SOX4, DCHS1","1928","12","17911","3.09664592","1","0.610755246","94.08482684","No"
"1439","GOTERM_BP_FAT","GO:0003175~tricuspid valve development","3","0.130434783","0.209720336","HEY2, GATA4, TBX20","1928","8","17911","3.48372666","1","0.770722045","99.12864401","No"
"1443","GOTERM_MF_FAT","GO:0017048~Rho GTPase binding","22","0.956521739","1.45E-04","ARHGEF2, CAV1, WASF1, IQGAP3, HACE1, ABI2, DOCK7, ECT2, DAAM2, ITPKA, FLNA, FARP1, CORO1C, ATP7A, PFN1, RCC2, SRGAP3, CIT, DOCK11, SRGAP1, NET1, CDC42EP5","1796","84","16866","2.459513204","0.234930214","0.003221165","0.246068321","Yes"
"1444","GOTERM_MF_FAT","GO:0048365~Rac GTPase binding","14","0.608695652","2.16E-04","CORO1C, ATP7A, ARHGEF2, CAV1, RCC2, WASF1, SRGAP3, ABI2, HACE1, DOCK7, ITPKA, SRGAP1, FARP1, FLNA","1796","41","16866","3.206638057","0.329624449","0.004385052","0.367257335","No"
"1445","GOTERM_MF_FAT","GO:0017016~Ras GTPase binding","40","1.739130435","0.038309161","CAV1, XPO6, WASF1, IQGAP3, ABI2, DAAM2, ITPKA, PFN1, EVI5, RANBP1, MICAL1, TBC1D30, TBC1D1, DOCK11, CDC42EP5, NET1, ARHGEF2, KIF3A, MICAL3, RPH3AL, HACE1, BIRC5, DOCK7, IPO9, ECT2, FARP1, FLNA, ANXA2, USP6NL, ATP7A, CORO1C, SH3BP4, RCC2, RAB34, SRGAP3, SYTL2, NGFR, CIT, ANKFY1, SRGAP1","1796","275","16866","1.365944523","1","0.315290553","48.60223938","Yes"
"1446","GOTERM_MF_FAT","GO:0031267~small GTPase binding","40","1.739130435","0.071590011","CAV1, XPO6, WASF1, IQGAP3, ABI2, DAAM2, ITPKA, PFN1, EVI5, RANBP1, MICAL1, TBC1D30, TBC1D1, DOCK11, CDC42EP5, NET1, ARHGEF2, KIF3A, MICAL3, RPH3AL, HACE1, BIRC5, DOCK7, IPO9, ECT2, FARP1, FLNA, ANXA2, USP6NL, ATP7A, CORO1C, SH3BP4, RCC2, RAB34, SRGAP3, SYTL2, NGFR, CIT, ANKFY1, SRGAP1","1796","289","16866","1.2997742","1","0.475792895","71.79516195","Yes"
"1447","GOTERM_MF_FAT","GO:0051020~GTPase binding","43","1.869565217","0.076803358","CAV1, XPO6, WASF1, IQGAP3, ABI2, DAAM2, ITPKA, PFN1, EVI5, RANBP1, MICAL1, TBC1D30, TBC1D1, DOCK11, CDC42EP5, NET1, ENO1, ARHGEF2, KIF3A, MICAL3, RPH3AL, HACE1, BIRC5, DOCK7, IPO9, ECT2, FARP1, FLNA, ANXA2, USP6NL, ATP7A, CORO1C, SH3BP4, PPP1R9A, RCC2, GNB1, RAB34, SRGAP3, SYTL2, NGFR, CIT, ANKFY1, SRGAP1","1796","316","16866","1.27787136","1","0.496000576","74.3756053","Yes"
"1451","GOTERM_CC_FAT","GO:0005871~kinesin complex","18","0.782608696","1.13E-04","KIF14, KIF23, KIFC5B, KIFC1, KIF22, KIF3A, KIF11, KIF15, CENPE, YWHAE, KIF2C, KIF1A, KIF7, STARD9, KIF20B, KIF26A, KIF20A, KIF26B","1685","55","14413","2.799395738","0.105013118","0.001911037","0.178567135","No"
"1452","GOTERM_CC_FAT","GO:0005875~microtubule associated complex","32","1.391304348","6.59E-04","KIF23, HAUS4, KIFC1, KIF22, HAUS6, AURKA, SNX4, AURKB, KIF2C, CDCA8, DYNLL1, KIF7, STARD9, DYNC2H1, WDR34, KIFC5B, KIF14, KIF3A, KIF11, KIF15, CENPE, BIRC5, YWHAE, BCL2L11, KIF1A, KIF20B, HAUS7, KIF26A, DYNC1I2, KIF20A, HDAC6, KIF26B","1685","146","14413","1.874785578","0.475027777","0.009163612","1.032730582","Yes"
"1453","GOTERM_MF_FAT","GO:0003777~microtubule motor activity","18","0.782608696","0.002255416","KIF14, KIF23, KIFC5B, KIFC1, KIF22, KIF11, KIF3A, KIF15, CENPE, KIF2C, KIF1A, KIF7, STARD9, DYNC2H1, KIF20B, KIF26A, KIF20A, KIF26B","1796","76","16866","2.224153089","0.984728214","0.036017369","3.774239431","Yes"
"1454","GOTERM_MF_FAT","GO:0003774~motor activity","26","1.130434783","0.00793049","KIF23, KIF22, CGNL1, KIFC1, KIF2C, KIF7, DYNLL1, STARD9, CCDC102A, DYNC2H1, KIFC5B, KIF14, KIF11, KIF3A, KIF15, MYH7, CENPE, MYH8, KIF1A, KIF20B, KIF26A, DYNC1I2, MYH7B, KIF20A, KIF26B, MYH10","1796","142","16866","1.719454814","0.999999606","0.099297496","12.68649492","Yes"
"1455","GOTERM_MF_FAT","GO:1990939~ATP-dependent microtubule motor activity","6","0.260869565","0.021754816","KIFC5B, KIF14, KIFC1, KIF11, KIF20B, KIF26B","1796","16","16866","3.521575724","1","0.209792965","31.25514886","No"
"1456","GOTERM_BP_FAT","GO:0007018~microtubule-based movement","33","1.434782609","0.088689855","KIF23, KIFC1, KIF22, UCHL1, ACTR3, KIF2C, CDC42, WDR19, DYNLL1, KIF7, IFT46, STARD9, DYNC2H1, AP3B1, KIFC5B, KIF14, KIF3A, RPGR, KIF11, IFT80, KIF15, CENPE, NME7, KIF1A, ICK, HIF1A, KIF20B, RFX3, KIF26A, DYNC1I2, KIF20A, KIF26B, IFT74","1928","233","17911","1.315742258","1","0.487614685","84.6099706","Yes"
"1457","GOTERM_BP_FAT","GO:0030705~cytoskeleton-dependent intracellular transport","15","0.652173913","0.107612041","KIF14, KIF23, KIFC5B, KIFC1, KIF3A, ACTN4, UCHL1, CDC42, KIF1A, HIF1A, FNBP1L, STARD9, KIF26A, KIF26B, AP3B1","1928","91","17911","1.531308422","1","0.546085918","89.91642121","No"
"1461","GOTERM_BP_FAT","GO:0043045~DNA methylation involved in embryo development","5","0.217391304","0.003575618","DNMT3A, TET3, ZFP57, TRIM28, DNMT1","1928","7","17911","6.635669828","1","0.043174829","6.963740505","No"
"1462","GOTERM_BP_FAT","GO:1901538~changes to DNA methylation involved in embryo development","5","0.217391304","0.003575618","DNMT3A, TET3, ZFP57, TRIM28, DNMT1","1928","7","17911","6.635669828","1","0.043174829","6.963740505","No"
"1463","GOTERM_BP_FAT","GO:0006346~methylation-dependent chromatin silencing","6","0.260869565","0.022713837","DNMT3A, HDAC1, TRIM28, DNMT1, TET1, HELLS","1928","16","17911","3.48372666","1","0.188902253","37.05957017","No"
"1467","GOTERM_BP_FAT","GO:0061351~neural precursor cell proliferation","36","1.565217391","3.68E-05","BEX1, IGF2BP1, GLI2, GLI3, CD24A, WNT2, KDM1A, CXCR4, ZFP503, ASPM, KIF14, TRP53, DIXDC1, RSU1, KIF3A, IGF1, DOCK7, FZD3, C330027C09RIK, HMGA2, RACGAP1, TACC3, HHEX, SMO, KDM2B, HIF1A, ID2, CDON, CX3CR1, RRM1, ID4, NGFR, FABP7, DBN1, MELK, RERE","1928","161","17911","2.077253164","0.274991935","8.10E-04","0.074046207","No"
"1468","GOTERM_BP_FAT","GO:0072091~regulation of stem cell proliferation","19","0.826086957","0.002399796","TRP53, HMGB2, SOX11, PIM1, BEX1, SIRT6, FZD3, NFYA, HMGA2, SNAI2, GLI3, CD24A, ZFP36L1, SMO, KDM1A, HIF1A, DGCR8, CX3CR1, ASPM","1928","82","17911","2.152546554","0.999999999","0.030748615","4.726269806","No"
"1469","GOTERM_BP_FAT","GO:2000177~regulation of neural precursor cell proliferation","22","0.956521739","0.002534486","TRP53, RSU1, BEX1, IGF1, FZD3, C330027C09RIK, GLI2, GLI3, CD24A, SMO, KDM1A, HIF1A, KDM2B, ID2, CDON, SALL1, CX3CR1, PTBP2, NGFR, SMARCA1, ASPM, SHCBP1","1928","102","17911","2.003712066","1","0.032306611","4.985141907","No"
"1470","GOTERM_BP_FAT","GO:2000179~positive regulation of neural precursor cell proliferation","14","0.608695652","0.008846969","SMO, KDM1A, RSU1, HIF1A, CDON, CX3CR1, BEX1, IGF1, FZD3, C330027C09RIK, NGFR, GLI2, GLI3, ASPM","1928","59","17911","2.204392011","1","0.090132646","16.39503492","No"
"1471","GOTERM_BP_FAT","GO:0072089~stem cell proliferation","23","1","0.010490382","TRP53, SOX11, PIM1, BEX1, SIRT6, FZD3, DOCK7, NFYA, HMGA2, SART3, SNAI2, RACGAP1, GLI3, CD24A, ZNRF3, SHB, SMO, KDM1A, HIF1A, SFRP2, CX3CR1, ID4, ASPM","1928","122","17911","1.751381709","1","0.103660535","19.14451765","No"
"1472","GOTERM_BP_FAT","GO:2000648~positive regulation of stem cell proliferation","12","0.52173913","0.020624833","SMO, KDM1A, HIF1A, SOX11, CX3CR1, BEX1, FZD3, SIRT6, NFYA, HMGA2, GLI3, ASPM","1928","52","17911","2.143831791","1","0.175454907","34.29228611","No"
"1473","GOTERM_BP_FAT","GO:1902692~regulation of neuroblast proliferation","9","0.391304348","0.034459203","TRP53, SMO, HIF1A, CX3CR1, BEX1, FZD3, CD24A, GLI3, ASPM","1928","36","17911","2.32248444","1","0.256291141","50.66954562","No"
"1474","GOTERM_BP_FAT","GO:0002052~positive regulation of neuroblast proliferation","7","0.304347826","0.053840294","SMO, HIF1A, CX3CR1, BEX1, FZD3, GLI3, ASPM","1928","26","17911","2.501137089","1","0.350469094","67.21591713","No"
"1475","GOTERM_BP_FAT","GO:0007405~neuroblast proliferation","12","0.52173913","0.06499252","TRP53, SMO, HIF1A, CX3CR1, BEX1, FZD3, ID4, DOCK7, RACGAP1, CD24A, GLI3, ASPM","1928","62","17911","1.79805247","1","0.398362636","74.18340613","No"
"1479","GOTERM_MF_FAT","GO:0008201~heparin binding","29","1.260869565","0.002424538","HMGB1, POSTN, FSTL1, FGF12, MDK, NOV, WISP1, CTGF, LTF, PTN, TPSB2, THBS1, THBS2, THBS4, FN1, COL23A1, PTPRF, COL13A1, FBN1, COL5A1, SLIT2, NCAM1, ADAMTS8, SOST, SFRP1, NAV2, ZFP207, PTCH1, BMP7","1796","151","16866","1.8035443","0.988843097","0.038014602","4.051777166","Yes"
"1480","GOTERM_MF_FAT","GO:0005539~glycosaminoglycan binding","33","1.434782609","0.009268072","HMGB1, FSTL1, POSTN, FGF12, MDK, HMMR, SEMA5A, NOV, WISP1, CTGF, LTF, PTN, AGRN, TPSB2, THBS1, THBS2, THBS4, FN1, COL23A1, PTPRF, COL13A1, FBN1, DPYSL3, COL5A1, SLIT2, NCAM1, ADAMTS8, SOST, SFRP1, NAV2, ZFP207, PTCH1, BMP7","1796","196","16866","1.581115631","0.999999968","0.109984971","14.67080881","Yes"
"1481","GOTERM_MF_FAT","GO:1901681~sulfur compound binding","37","1.608695652","0.01807341","HMGB1, FSTL1, POSTN, FGF12, MDK, NOV, TPK1, SEMA5A, GPC2, WISP1, GPC3, CTGF, GPC6, LTF, PTN, AGRN, TPSB2, THBS1, THBS2, THBS4, FN1, SOAT1, COL23A1, PTPRF, COL13A1, FBN1, DPYSL3, SLIT2, COL5A1, NCAM1, ADAMTS8, SOST, SFRP1, NAV2, ZFP207, PTCH1, BMP7","1796","237","16866","1.466084971","1","0.184115669","26.71152571","No"
"1485","GOTERM_CC_FAT","GO:0032155~cell division site part","15","0.652173913","0.005919061","SEPT2, PDXP, ANLN, CEP55, RACGAP1, ECT2, TPM3, PITPNM1, PLK4, ZFYVE19, HMCN1, MZT1, MASTL, SEPT6, MYH10","1685","58","14413","2.212166172","0.996990681","0.058687026","8.929053273","No"
"1486","GOTERM_CC_FAT","GO:0032153~cell division site","15","0.652173913","0.005919061","SEPT2, PDXP, ANLN, CEP55, RACGAP1, ECT2, TPM3, PITPNM1, PLK4, ZFYVE19, HMCN1, MZT1, MASTL, SEPT6, MYH10","1685","58","14413","2.212166172","0.996990681","0.058687026","8.929053273","No"
"1487","GOTERM_CC_FAT","GO:0097610~cell surface furrow","13","0.565217391","0.00926894","SEPT2, PDXP, CEP55, RACGAP1, ECT2, TPM3, PITPNM1, PLK4, ZFYVE19, HMCN1, MASTL, SEPT6, MYH10","1685","49","14413","2.26935142","0.999889146","0.086225309","13.64576154","No"
"1488","GOTERM_CC_FAT","GO:0032154~cleavage furrow","13","0.565217391","0.00926894","SEPT2, PDXP, CEP55, RACGAP1, ECT2, TPM3, PITPNM1, PLK4, ZFYVE19, HMCN1, MASTL, SEPT6, MYH10","1685","49","14413","2.26935142","0.999889146","0.086225309","13.64576154","No"
"1492","GOTERM_BP_FAT","GO:0000731~DNA synthesis involved in DNA repair","9","0.391304348","0.003563415","POLI, POLE2, DTL, POLD1, POLE, PCNA, SYCP1, 2810417H13RIK, REV3L","1928","25","17911","3.344377593","1","0.043089806","6.940778304","No"
"1493","GOTERM_BP_FAT","GO:0019985~translesion synthesis","6","0.260869565","0.008795027","POLI, POLE2, DTL, PCNA, 2810417H13RIK, REV3L","1928","13","17911","4.287663581","1","0.08972968","16.30670337","No"
"1494","GOTERM_BP_FAT","GO:0006301~postreplication repair","8","0.347826087","0.013861808","POLI, POLE2, DTL, PCNA, RAD18, 2810417H13RIK, BRCA1, REV3L","1928","25","17911","2.972780083","1","0.130117026","24.51840953","No"
"1498","GOTERM_BP_FAT","GO:0006476~protein deacetylation","18","0.782608696","0.001871468","TRP53, SMARCAD1, NEK3, RCOR1, MORF4L2, PML, REST, PRKD1, TCF21, HDAC2, HDAC1, SALL1, SFPQ, RIPK3, AKAP8, RBM14, TBL1X, HDAC6","1928","74","17911","2.25971459","0.999999924","0.024933425","3.704348509","No"
"1499","GOTERM_BP_FAT","GO:0016575~histone deacetylation","15","0.652173913","0.003327919","TRP53, SMARCAD1, RCOR1, MORF4L2, PML, REST, PRKD1, HDAC2, HDAC1, SALL1, SFPQ, AKAP8, RBM14, TBL1X, HDAC6","1928","59","17911","2.361848583","1","0.040746028","6.496587812","Yes"
"1500","GOTERM_BP_FAT","GO:0035601~protein deacylation","18","0.782608696","0.0065643","TRP53, SMARCAD1, NEK3, RCOR1, MORF4L2, PML, REST, PRKD1, TCF21, HDAC2, HDAC1, SALL1, SFPQ, RIPK3, AKAP8, RBM14, TBL1X, HDAC6","1928","83","17911","2.014685297","1","0.070938964","12.42830242","No"
"1501","GOTERM_BP_FAT","GO:0098732~macromolecule deacylation","18","0.782608696","0.0065643","TRP53, SMARCAD1, NEK3, RCOR1, MORF4L2, PML, REST, PRKD1, TCF21, HDAC2, HDAC1, SALL1, SFPQ, RIPK3, AKAP8, RBM14, TBL1X, HDAC6","1928","83","17911","2.014685297","1","0.070938964","12.42830242","No"
"1502","GOTERM_BP_FAT","GO:0090311~regulation of protein deacetylation","8","0.347826087","0.107774343","PRKD1, TRP53, TCF21, HDAC2, NEK3, RIPK3, PML, AKAP8","1928","38","17911","1.95577637","1","0.546374044","89.95331219","No"
"1506","GOTERM_BP_FAT","GO:0007052~mitotic spindle organization","12","0.52173913","5.93E-04","KIF23, STIL, SPC25, CDC14A, PLK2, WDR62, GPSM2, NDC80, AURKA, STMN1, AURKB, RACGAP1","1928","34","17911","3.278801562","0.994399957","0.00916728","1.187246774","No"
"1507","GOTERM_BP_FAT","GO:0032506~cytokinetic process","7","0.304347826","0.003260654","KIF23, SNX18, CNTROB, KIF20B, AURKB, SNX33, RACGAP1","1928","15","17911","4.335304288","1","0.040049762","6.369343768","No"
"1508","GOTERM_BP_FAT","GO:0051255~spindle midzone assembly","5","0.217391304","0.010783619","KIF23, CDC14A, MLH1, AURKB, RACGAP1","1928","9","17911","5.161076533","1","0.105938243","19.6259878","No"
"1509","GOTERM_BP_FAT","GO:0051256~mitotic spindle midzone assembly","4","0.173913043","0.019360741","KIF23, CDC14A, AURKB, RACGAP1","1928","6","17911","6.19329184","1","0.167001184","32.56200877","No"
"1510","GOTERM_BP_FAT","GO:0000022~mitotic spindle elongation","4","0.173913043","0.019360741","KIF23, CDC14A, AURKB, RACGAP1","1928","6","17911","6.19329184","1","0.167001184","32.56200877","No"
"1511","GOTERM_BP_FAT","GO:0051231~spindle elongation","4","0.173913043","0.031199584","KIF23, CDC14A, AURKB, RACGAP1","1928","7","17911","5.308535862","1","0.238231236","47.20294774","No"
"1515","GOTERM_BP_FAT","GO:0016570~histone modification","86","3.739130435","1.74E-09","ENY2, KDM6A, EZH2, MORF4L2, HLCS, REST, AURKB, WDR82, SART3, KDM1A, DPY30, PRMT1, USP27X, PCGF2, PRMT2, BRPF3, MYOCD, PRMT6, YEATS2, OGT, LOXL2, KDM5B, KDM5C, BRD8, MT3, MCRS1, BEND3, DDB1, LDB1, RCOR1, FMR1, HMGA2, EYA3, PRKD1, SUZ12, TRIM37, UHRF1, KDM2B, NCOA6, PYGO2, USP22, AKAP8, KDM6B, SMARCAD1, EID1, 2410016O06RIK, SCML2, PML, HCFC1, CHEK1, TRRAP, TCF21, VRK1, TCF3, NR1H4, TRP53, ASXL2, EHMT1, ASXL1, CREBBP, SUV39H1, RYBP, BRCA2, WHSC1, SNAI2, TET2, TET1, IWS1, GSG2, BRCA1, FBL, CTR9, DOT1L, TET3, PHF19, HDAC2, HDAC1, RNF2, SFPQ, SALL1, WHSC1L1, DNMT1, KDM4A, TBL1X, RBM14, HDAC6","1928","410","17911","1.948621091","1.52E-05","9.41E-08","3.51E-06","Yes"
"1516","GOTERM_BP_FAT","GO:0016571~histone methylation","30","1.304347826","7.60E-05","EZH2, WDR82, DPY30, KDM1A, PRMT1, PRMT2, PRMT6, OGT, NR1H4, ASXL2, BEND3, EHMT1, SUV39H1, WHSC1, TET2, TET1, FBL, BRCA1, IWS1, CTR9, DOT1L, SUZ12, TET3, HDAC2, PHF19, WHSC1L1, NCOA6, PYGO2, DNMT1, KDM4A","1928","128","17911","2.177329162","0.48580849","0.001549287","0.153100948","Yes"
"1517","GOTERM_BP_FAT","GO:0034968~histone lysine methylation","23","1","3.87E-04","ASXL2, BEND3, EHMT1, EZH2, SUV39H1, WHSC1, TET2, WDR82, IWS1, BRCA1, CTR9, DOT1L, SUZ12, KDM1A, DPY30, TET3, HDAC2, PHF19, WHSC1L1, NCOA6, DNMT1, KDM4A, OGT","1928","95","17911","2.249142826","0.96610469","0.006341609","0.77657737","No"
"1518","GOTERM_BP_FAT","GO:0018205~peptidyl-lysine modification","54","2.347826087","5.59E-04","MORF4L2, EZH2, SAE1, AURKA, WDR82, NFATC2IP, DPY30, KDM1A, PCGF2, MYOCD, BRPF3, YEATS2, OGT, TOP2A, BRD8, MCRS1, BEND3, LDB1, HMG20A, UBE2I, SUZ12, NCOA6, PIAS2, EID1, HCFC1, SOX4, CHEK1, TRRAP, AHRR, BCL11A, TCF3, ASXL2, EHMT1, CREBBP, TRIM28, SUV39H1, BRCA2, WHSC1, TET2, SNAI2, BRCA1, IWS1, CTR9, ATP7A, DOT1L, TET3, HDAC2, PHF19, RNF4, HDAC1, WHSC1L1, DNMT1, KDM4A, HDAC6","1928","313","17911","1.602736866","0.992500353","0.008745909","1.120742727","No"
"1519","GOTERM_BP_FAT","GO:0008213~protein alkylation","32","1.391304348","8.35E-04","EZH2, WDR82, KDM1A, DPY30, PRMT1, PRMT2, PRMT6, OGT, NR1H4, ASXL2, BEND3, EHMT1, SUV39H1, ILF3, WHSC1, TET2, TET1, FBL, BRCA1, IWS1, CTR9, DOT1L, SUZ12, TET3, HDAC2, PHF19, BTG1, WHSC1L1, NCOA6, PYGO2, DNMT1, KDM4A","1928","160","17911","1.857987552","0.99933127","0.012503156","1.669776962","No"
